Ω,V,Rate Function
30.48601511,25.34150006,9.416156004
30.6765527,25.34150006,9.131880267
30.8670903,25.34150006,8.836619292
31.05762789,25.34150006,8.561199346
31.24816549,25.34150006,8.314471944
31.43870308,25.34150006,8.096639905
31.62924068,25.34150006,7.905144644
31.81977827,25.34150006,7.73687718
32.01031587,25.34150006,7.58892388
32.20085346,25.34150006,7.458769785
32.39139105,25.34150006,7.344311624
32.58192865,25.34150006,7.243810775
32.77246624,25.34150006,7.155834333
32.96300384,25.34150006,7.079200423
33.15354143,25.34150006,7.012931674
33.34407903,25.34150006,6.95621757
33.53461662,25.34150006,6.908384465
33.72515422,25.34150006,6.868871616
33.91569181,25.34150006,6.837212359
34.1062294,25.34150006,6.813019187
34.296767,25.34150006,6.79597182
34.48730459,25.34150006,6.785807863
34.67784219,25.34150006,6.782315374
34.86837978,25.34150006,6.785326933
35.05891738,25.34150006,6.794715115
35.24945497,25.34150006,6.810388984
35.43999257,25.34150006,6.832291443
35.63053016,25.34150006,6.860397453
35.82106775,25.34150006,6.894712947
36.01160535,25.34150006,6.935274364
36.20214294,25.34150006,6.982148863
36.39268054,25.34150006,7.035435207
36.58321813,25.34150006,7.095265308
36.77375573,25.34150006,7.161806561
36.96429332,25.34150006,7.235265028
37.15483092,25.34150006,7.315889687
37.34536851,25.34150006,7.403977961
37.5359061,25.34150006,7.499882657
37.7264437,25.34150006,7.604021018
37.91698129,25.34150006,7.71688633
38.10751889,25.34150006,7.839062481
38.29805648,25.34150006,7.971243227
38.48859408,25.34150006,8.114257258
38.67913167,25.34150006,8.26910066
38.86966927,25.34150006,8.436980978
39.06020686,25.34150006,8.619376022
39.25074445,25.34150006,8.81811377
39.44128205,25.34150006,9.035482638
39.63181964,25.34150006,9.274383292
39.82235724,25.34150006,9.53853676
40.01289483,25.34150006,9.832757427
40.20343243,25.34150006,10.16326772
40.39397002,25.34150006,10.53787241
40.58450762,25.34150006,10.96518607
40.77504521,25.34150006,11.44963054
40.9655828,25.34150006,11.97010906
41.1561204,25.34150006,12.41528998
41.34665799,25.34150006,12.54534155
41.53719559,25.34150006,12.29252809
41.72773318,25.34150006,11.88655812
41.91827078,25.34150006,11.49086779
42.10880837,25.34150006,11.14795454
42.29934597,25.34150006,10.85787432
42.48988356,25.34150006,10.61184301
42.68042115,25.34150006,10.40087627
42.87095875,25.34150006,10.21745389
43.06149634,25.34150006,10.05553884
43.25203394,25.34150006,9.910293826
43.44257153,25.34150006,9.777811468
43.63310913,25.34150006,9.654914401
43.82364672,25.34150006,9.539019342
44.01418432,25.34150006,9.428048206
44.20472191,25.34150006,9.320368949
44.3952595,25.34150006,9.214752144
44.5857971,25.34150006,9.110331974
44.77633469,25.34150006,9.006566577
44.96687229,25.34150006,8.903193545
45.15740988,25.34150006,8.800181411
45.34794748,25.34150006,8.697678293
45.53848507,25.34150006,8.595962214
45.72902267,25.34150006,8.495395216
45.91956026,25.34150006,8.396384196
46.11009785,25.34150006,8.299348971
46.30063545,25.34150006,8.204699008
46.49117304,25.34150006,8.112817223
46.68171064,25.34150006,8.024050257
46.87224823,25.34150006,7.938703571
47.06278583,25.34150006,7.857040536
47.25332342,25.34150006,7.779283939
47.44386102,25.34150006,7.705619155
47.63439861,25.34150006,7.636198234
47.8249362,25.34150006,7.571144375
48.0154738,25.34150006,7.51055638
48.20601139,25.34150006,7.45451301
48.39654899,25.34150006,7.403076952
48.58708658,25.34150006,7.356298407
48.77762418,25.34150006,7.314218203
48.96816177,25.34150006,7.276870781
49.15869937,25.34150006,7.244286539
49.34923696,25.34150006,7.216493974
49.53977455,25.34150006,7.193521554
49.73031215,25.34150006,7.175399456
49.92084974,25.34150006,7.162160944
50.11138734,25.34150006,7.153843567
50.30192493,25.34150006,7.15049056
50.49246253,25.34150006,7.152151772
50.68300012,25.34150006,7.158884668
50.87353772,25.34150006,7.170755292
51.06407531,25.34150006,7.187839236
51.2546129,25.34150006,7.210222417
51.4451505,25.34150006,7.238001813
51.63568809,25.34150006,7.27128638
51.82622569,25.34150006,7.310197553
52.01676328,25.34150006,7.354869645
52.20730088,25.34150006,7.405450151
52.39783847,25.34150006,7.462099488
52.58837607,25.34150006,7.524990077
52.77891366,25.34150006,7.594304414
52.96945125,25.34150006,7.670231887
53.15998885,25.34150006,7.752963043
53.35052644,25.34150006,7.84268053
53.54106404,25.34150006,7.939545274
53.73160163,25.34150006,8.04367498
53.92213923,25.34150006,8.155111793
54.11267682,25.34150006,8.273774088
54.30321442,25.34150006,8.3993859
54.49375201,25.34150006,8.531374999
54.6842896,25.34150006,8.668730451
54.8748272,25.34150006,8.809812823
55.06536479,25.34150006,8.952120286
55.25590239,25.34150006,9.092041867
55.44643998,25.34150006,9.224681239
55.63697758,25.34150006,9.34390992
55.82751517,25.34150006,9.442862743
56.01805277,25.34150006,9.51501859
56.20859036,25.34150006,9.555711263
56.39912795,25.34150006,9.563486232
56.58966555,25.34150006,9.540570254
56.78020314,25.34150006,9.492164692
56.97074074,25.34150006,9.424990454
57.16127833,25.34150006,9.345831609
0,25.53203765,0
0.190537594,25.53203765,0.000212741
0.381075189,25.53203765,0.000850937
0.571612783,25.53203765,0.001914505
0.762150378,25.53203765,0.00340331
0.952687972,25.53203765,0.005317162
1.143225567,25.53203765,0.007655817
1.333763161,25.53203765,0.010418983
1.524300756,25.53203765,0.013606316
1.71483835,25.53203765,0.017217423
1.905375944,25.53203765,0.021251866
2.095913539,25.53203765,0.025709163
2.286451133,25.53203765,0.030588789
2.476988728,25.53203765,0.03589018
2.667526322,25.53203765,0.041612733
2.858063917,25.53203765,0.047755811
3.048601511,25.53203765,0.054318749
3.239139105,25.53203765,0.061300846
3.4296767,25.53203765,0.06870138
3.620214294,25.53203765,0.076519602
3.810751889,25.53203765,0.084754743
4.001289483,25.53203765,0.093406016
4.191827078,25.53203765,0.102472619
4.382364672,25.53203765,0.111953738
4.572902267,25.53203765,0.121848548
4.763439861,25.53203765,0.132156218
4.953977455,25.53203765,0.142875915
5.14451505,25.53203765,0.154006805
5.335052644,25.53203765,0.165548056
5.525590239,25.53203765,0.177498844
5.716127833,25.53203765,0.189858355
5.906665428,25.53203765,0.202625791
6.097203022,25.53203765,0.21580037
6.287740617,25.53203765,0.229381338
6.478278211,25.53203765,0.243367968
6.668815805,25.53203765,0.257759569
6.8593534,25.53203765,0.272555493
7.049890994,25.53203765,0.287755143
7.240428589,25.53203765,0.303357978
7.430966183,25.53203765,0.319363524
7.621503778,25.53203765,0.335771388
7.812041372,25.53203765,0.352581261
8.002578966,25.53203765,0.369792938
8.193116561,25.53203765,0.387406327
8.383654155,25.53203765,0.405421465
8.57419175,25.53203765,0.423838534
8.764729344,25.53203765,0.442657876
8.955266939,25.53203765,0.461880012
9.145804533,25.53203765,0.481505659
9.336342128,25.53203765,0.501535756
9.526879722,25.53203765,0.521971481
9.717417316,25.53203765,0.542814273
9.907954911,25.53203765,0.564065858
10.09849251,25.53203765,0.585728269
10.2890301,25.53203765,0.607803865
10.47956769,25.53203765,0.630295372
10.67010529,25.53203765,0.653205895
10.86064288,25.53203765,0.676538947
11.05118048,25.53203765,0.700298474
11.24171807,25.53203765,0.724488879
11.43225567,25.53203765,0.749115039
11.62279326,25.53203765,0.774182332
11.81333086,25.53203765,0.79969667
12.00386845,25.53203765,0.825664503
12.19440604,25.53203765,0.852092846
12.38494364,25.53203765,0.878989292
12.57548123,25.53203765,0.906362025
12.76601883,25.53203765,0.934219822
12.95655642,25.53203765,0.962572091
13.14709402,25.53203765,0.991428853
13.33763161,25.53203765,1.020800751
13.52816921,25.53203765,1.050699051
13.7187068,25.53203765,1.081135635
13.90924439,25.53203765,1.112122988
14.09978199,25.53203765,1.143674213
14.29031958,25.53203765,1.175802995
14.48085718,25.53203765,1.208523588
14.67139477,25.53203765,1.241850799
14.86193237,25.53203765,1.275799942
15.05246996,25.53203765,1.310386851
15.24300756,25.53203765,1.345627819
15.43354515,25.53203765,1.381539572
15.62408274,25.53203765,1.418139232
15.81462034,25.53203765,1.455444278
16.00515793,25.53203765,1.493472504
16.19569553,25.53203765,1.532241981
16.38623312,25.53203765,1.571771004
16.57677072,25.53203765,1.612078051
16.76730831,25.53203765,1.653181732
16.95784591,25.53203765,1.695100742
17.1483835,25.53203765,1.737853812
17.33892109,25.53203765,1.78145966
17.52945869,25.53203765,1.825936942
17.71999628,25.53203765,1.871304222
17.91053388,25.53203765,1.917579902
18.10107147,25.53203765,1.964782191
18.29160907,25.53203765,2.012929069
18.48214666,25.53203765,2.062038248
18.67268426,25.53203765,2.112127174
18.86322185,25.53203765,2.163212942
19.05375944,25.53203765,2.215312321
19.24429704,25.53203765,2.268441735
19.43483463,25.53203765,2.322617293
19.62537223,25.53203765,2.377854764
19.81590982,25.53203765,2.434169601
20.00644742,25.53203765,2.491577003
20.19698501,25.53203765,2.55009197
20.38752261,25.53203765,2.609729404
20.5780602,25.53203765,2.67050413
20.76859779,25.53203765,2.732431082
20.95913539,25.53203765,2.795525429
21.14967298,25.53203765,2.859802813
21.34021058,25.53203765,2.925279441
21.53074817,25.53203765,2.991972425
21.72128577,25.53203765,3.05990004
21.91182336,25.53203765,3.129082115
22.10236096,25.53203765,3.199540307
22.29289855,25.53203765,3.271298611
22.48343614,25.53203765,3.344383837
22.67397374,25.53203765,3.418826192
22.86451133,25.53203765,3.494659831
23.05504893,25.53203765,3.571923605
23.24558652,25.53203765,3.650661816
23.43612412,25.53203765,3.730925083
23.62666171,25.53203765,3.812771266
23.81719931,25.53203765,3.896266537
24.0077369,25.53203765,3.98148652
24.19827449,25.53203765,4.068517596
24.38881209,25.53203765,4.157458324
24.57934968,25.53203765,4.248421025
24.76988728,25.53203765,4.341533524
24.96042487,25.53203765,4.436941229
25.15096247,25.53203765,4.534809347
25.34150006,25.53203765,4.635325386
25.53203765,25.53203765,4.738702288
25.72257525,25.53203765,4.845181792
25.91311284,25.53203765,4.95503842
26.10365044,25.53203765,5.068584384
26.29418803,25.53203765,5.186175303
26.48472563,25.53203765,5.308217009
26.67526322,25.53203765,5.435174086
26.86580082,25.53203765,5.567580213
27.05633841,25.53203765,5.70605079
27.246876,25.53203765,5.851299052
27.4374136,25.53203765,6.004155904
27.62795119,25.53203765,6.165594755
27.81848879,25.53203765,6.336763049
28.00902638,25.53203765,6.519020922
28.19956398,25.53203765,6.713988397
28.39010157,25.53203765,6.923599982
28.58063917,25.53203765,7.150159404
28.77117676,25.53203765,7.396373746
28.96171435,25.53203765,7.665304389
29.15225195,25.53203765,7.960069115
29.34278954,25.53203765,8.282854962
29.53332714,25.53203765,8.63211468
29.72386473,25.53203765,8.995398726
29.91440233,25.53203765,9.334419993
30.10493992,25.53203765,9.570002487
30.29547752,25.53203765,9.613615983
30.48601511,25.53203765,9.460679464
30.6765527,25.53203765,9.196653059
30.8670903,25.53203765,8.903888649
31.05762789,25.53203765,8.623751131
31.24816549,25.53203765,8.370247395
31.43870308,25.53203765,8.145593967
31.62924068,25.53203765,7.947902252
31.81977827,25.53203765,7.774215974
32.01031587,25.53203765,7.62158948
32.20085346,25.53203765,7.487419497
32.39139105,25.53203765,7.369505742
32.58192865,25.53203765,7.266020437
32.77246624,25.53203765,7.175453997
32.96300384,25.53203765,7.096560149
33.15354143,25.53203765,7.028307933
33.34407903,25.53203765,6.96984244
33.53461662,25.53203765,6.920452943
33.72515422,25.53203765,6.879547566
33.91569181,25.53203765,6.846633355
34.1062294,25.53203765,6.821300276
34.296767,25.53203765,6.803208553
34.48730459,25.53203765,6.792078754
34.67784219,25.53203765,6.78768375
34.86837978,25.53203765,6.789842395
35.05891738,25.53203765,6.798414682
35.24945497,25.53203765,6.813297855
35.43999257,25.53203765,6.834423502
35.63053016,25.53203765,6.861755573
35.82106775,25.53203765,6.895288979
36.01160535,25.53203765,6.935048909
36.20214294,25.53203765,6.981090835
36.39268054,25.53203765,7.033501081
36.58321813,25.53203765,7.092398106
36.77375573,25.53203765,7.157934489
36.96429332,25.53203765,7.230299737
37.15483092,25.53203765,7.309724098
37.34536851,25.53203765,7.396483467
37.5359061,25.53203765,7.490905707
37.7264437,25.53203765,7.593378877
37.91698129,25.53203765,7.704361685
38.10751889,25.53203765,7.824396817
38.29805648,25.53203765,7.954128554
38.48859408,25.53203765,8.094325566
38.67913167,25.53203765,8.245910839
38.86966927,25.53203765,8.410002466
39.06020686,25.53203765,8.587968167
39.25074445,25.53203765,8.781500956
39.44128205,25.53203765,8.992725498
39.63181964,25.53203765,9.224349603
39.82235724,25.53203765,9.479883344
40.01289483,25.53203765,9.763961315
40.20343243,25.53203765,10.082813
40.39397002,25.53203765,10.44492075
40.58450762,25.53203765,10.86176144
40.77504521,25.53203765,11.34770141
40.9655828,25.53203765,11.91371717
41.1561204,25.53203765,12.52862064
41.34665799,25.53203765,12.97891635
41.53719559,25.53203765,12.89607752
41.72773318,25.53203765,12.43353991
41.91827078,25.53203765,11.94127687
42.10880837,25.53203765,11.52154399
42.29934597,25.53203765,11.17551246
42.48988356,25.53203765,10.88808724
42.68042115,25.53203765,10.64528109
42.87095875,25.53203765,10.43628271
43.06149634,25.53203765,10.25293781
43.25203394,25.53203765,10.08903472
43.44257153,25.53203765,9.93976765
43.63310913,25.53203765,9.801377778
43.82364672,25.53203765,9.670920311
44.01418432,25.53203765,9.546113151
44.20472191,25.53203765,9.425233087
44.3952595,25.53203765,9.307036749
44.5857971,25.53203765,9.190692824
44.77633469,25.53203765,9.075717505
44.96687229,25.53203765,8.961910521
45.15740988,25.53203765,8.849291769
45.34794748,25.53203765,8.738041683
45.53848507,25.53203765,8.628447572
45.72902267,25.53203765,8.520858155
45.91956026,25.53203765,8.415647007
46.11009785,25.53203765,8.313185513
46.30063545,25.53203765,8.213824232
46.49117304,25.53203765,8.117881403
46.68171064,25.53203765,8.025636844
46.87224823,25.53203765,7.937330276
47.06278583,25.53203765,7.853162373
47.25332342,25.53203765,7.773297645
47.44386102,25.53203765,7.697868326
47.63439861,25.53203765,7.626978756
47.8249362,25.53203765,7.560709774
48.0154738,25.53203765,7.499122936
48.20601139,25.53203765,7.442264498
48.39654899,25.53203765,7.390168909
48.58708658,25.53203765,7.342861886
48.77762418,25.53203765,7.300363248
48.96816177,25.53203765,7.262689284
49.15869937,25.53203765,7.229854807
49.34923696,25.53203765,7.201874856
49.53977455,25.53203765,7.178766466
49.73031215,25.53203765,7.160549907
49.92084974,25.53203765,7.147249895
50.11138734,25.53203765,7.138896721
50.30192493,25.53203765,7.135527327
50.49246253,25.53203765,7.137186184
50.68300012,25.53203765,7.143926114
50.87353772,25.53203765,7.15580934
51.06407531,25.53203765,7.172908216
51.2546129,25.53203765,7.19530601
51.4451505,25.53203765,7.223097816
51.63568809,25.53203765,7.256391306
51.82622569,25.53203765,7.295307416
52.01676328,25.53203765,7.339980883
52.20730088,25.53203765,7.390560824
52.39783847,25.53203765,7.447210714
52.58837607,25.53203765,7.510107899
52.77891366,25.53203765,7.57944253
52.96945125,25.53203765,7.655415042
53.15998885,25.53203765,7.738231794
53.35052644,25.53203765,7.82809779
53.54106404,25.53203765,7.925205297
53.73160163,25.53203765,8.029715675
53.92213923,25.53203765,8.141731586
54.11267682,25.53203765,8.261255063
54.30321442,25.53203765,8.388124573
54.49375201,25.53203765,8.521922571
54.6842896,25.53203765,8.661842797
54.8748272,25.53203765,8.806507029
55.06536479,25.53203765,8.95372702
55.25590239,25.53203765,9.10022876
55.44643998,25.53203765,9.241402905
55.63697758,25.53203765,9.371223911
55.82751517,25.53203765,9.482567134
56.01805277,25.53203765,9.568150629
56.20859036,25.53203765,9.622090078
56.39912795,25.53203765,9.641568212
56.58966555,25.53203765,9.627760013
56.78020314,25.53203765,9.585438973
56.97074074,25.53203765,9.521514975
57.16127833,25.53203765,9.443337701
0,25.72257525,0
0.190537594,25.72257525,0.000210185
0.381075189,25.72257525,0.000840714
0.571612783,25.72257525,0.001891509
0.762150378,25.72257525,0.003362443
0.952687972,25.72257525,0.005253335
1.143225567,25.72257525,0.007563956
1.333763161,25.72257525,0.01029403
1.524300756,25.72257525,0.013443232
1.71483835,25.72257525,0.017011191
1.905375944,25.72257525,0.020997493
2.095913539,25.72257525,0.025401682
2.286451133,25.72257525,0.030223261
2.476988728,25.72257525,0.035461696
2.667526322,25.72257525,0.041116419
2.858063917,25.72257525,0.047186826
3.048601511,25.72257525,0.053672285
3.239139105,25.72257525,0.060572135
3.4296767,25.72257525,0.06788569
3.620214294,25.72257525,0.07561224
3.810751889,25.72257525,0.083751059
4.001289483,25.72257525,0.092301399
4.191827078,25.72257525,0.1012625
4.382364672,25.72257525,0.110633591
4.572902267,25.72257525,0.120413891
4.763439861,25.72257525,0.130602615
4.953977455,25.72257525,0.141198976
5.14451505,25.72257525,0.152202185
5.335052644,25.72257525,0.163611461
5.525590239,25.72257525,0.175426029
5.716127833,25.72257525,0.187645126
5.906665428,25.72257525,0.200268009
6.097203022,25.72257525,0.213293952
6.287740617,25.72257525,0.226722259
6.478278211,25.72257525,0.240552265
6.668815805,25.72257525,0.254783345
6.8593534,25.72257525,0.269414918
7.049890994,25.72257525,0.28444646
7.240428589,25.72257525,0.299877508
7.430966183,25.72257525,0.31570767
7.621503778,25.72257525,0.331936638
7.812041372,25.72257525,0.348564198
8.002578966,25.72257525,0.365590241
8.193116561,25.72257525,0.38301478
8.383654155,25.72257525,0.400837963
8.57419175,25.72257525,0.419060087
8.764729344,25.72257525,0.437681616
8.955266939,25.72257525,0.456703198
9.145804533,25.72257525,0.476125689
9.336342128,25.72257525,0.495950167
9.526879722,25.72257525,0.516177954
9.717417316,25.72257525,0.536810642
9.907954911,25.72257525,0.55785011
10.09849251,25.72257525,0.579298544
10.2890301,25.72257525,0.60115847
10.47956769,25.72257525,0.623432775
10.67010529,25.72257525,0.646124727
10.86064288,25.72257525,0.669238
11.05118048,25.72257525,0.692776699
11.24171807,25.72257525,0.716745378
11.43225567,25.72257525,0.741149061
11.62279326,25.72257525,0.765993276
11.81333086,25.72257525,0.791284063
12.00386845,25.72257525,0.817027994
12.19440604,25.72257525,0.843232191
12.38494364,25.72257525,0.869904336
12.57548123,25.72257525,0.897052676
12.76601883,25.72257525,0.924686059
12.95655642,25.72257525,0.952813919
13.14709402,25.72257525,0.981446281
13.33763161,25.72257525,1.010593772
13.52816921,25.72257525,1.040267606
13.7187068,25.72257525,1.070479577
13.90924439,25.72257525,1.101242076
14.09978199,25.72257525,1.132568053
14.29031958,25.72257525,1.164471012
14.48085718,25.72257525,1.196964989
14.67139477,25.72257525,1.230064519
14.86193237,25.72257525,1.263784635
15.05246996,25.72257525,1.298140827
15.24300756,25.72257525,1.333149004
15.43354515,25.72257525,1.368825469
15.62408274,25.72257525,1.405186876
15.81462034,25.72257525,1.442250191
16.00515793,25.72257525,1.480032658
16.19569553,25.72257525,1.51855175
16.38623312,25.72257525,1.557825119
16.57677072,25.72257525,1.597870563
16.76730831,25.72257525,1.638705966
16.95784591,25.72257525,1.68034926
17.1483835,25.72257525,1.722818372
17.33892109,25.72257525,1.766131178
17.52945869,25.72257525,1.810305464
17.71999628,25.72257525,1.855358882
17.91053388,25.72257525,1.901308891
18.10107147,25.72257525,1.948172734
18.29160907,25.72257525,1.995967392
18.48214666,25.72257525,2.044709593
18.67268426,25.72257525,2.09441572
18.86322185,25.72257525,2.145101834
19.05375944,25.72257525,2.19678365
19.24429704,25.72257525,2.249476547
19.43483463,25.72257525,2.303195588
19.62537223,25.72257525,2.35795548
19.81590982,25.72257525,2.413770654
20.00644742,25.72257525,2.470655295
20.19698501,25.72257525,2.528623472
20.38752261,25.72257525,2.587689095
20.5780602,25.72257525,2.647866112
20.76859779,25.72257525,2.709168605
20.95913539,25.72257525,2.771611001
21.14967298,25.72257525,2.835208182
21.34021058,25.72257525,2.89997573
21.53074817,25.72257525,2.965930193
21.72128577,25.72257525,3.033089402
21.91182336,25.72257525,3.101472769
22.10236096,25.72257525,3.17110167
22.29289855,25.72257525,3.241999897
22.48343614,25.72257525,3.314194167
22.67397374,25.72257525,3.387714629
22.86451133,25.72257525,3.462595483
23.05504893,25.72257525,3.538875666
23.24558652,25.72257525,3.616599615
23.43612412,25.72257525,3.695818057
23.62666171,25.72257525,3.776588952
23.81719931,25.72257525,3.85897849
24.0077369,25.72257525,3.943062186
24.19827449,25.72257525,4.02892613
24.38881209,25.72257525,4.116668333
24.57934968,25.72257525,4.206400189
24.76988728,25.72257525,4.29824821
24.96042487,25.72257525,4.392355896
25.15096247,25.72257525,4.48888584
25.34150006,25.72257525,4.588022132
25.53203765,25.72257525,4.689973242
25.72257525,25.72257525,4.794975193
25.91311284,25.72257525,4.903295276
26.10365044,25.72257525,5.015236722
26.29418803,25.72257525,5.131143948
26.48472563,25.72257525,5.251408922
26.67526322,25.72257525,5.376479239
26.86580082,25.72257525,5.506867593
27.05633841,25.72257525,5.643163584
27.246876,25.72257525,5.78604868
27.4374136,25.72257525,5.936314486
27.62795119,25.72257525,6.094885777
27.81848879,25.72257525,6.262849559
28.00902638,25.72257525,6.441490755
28.19956398,25.72257525,6.632336178
28.39010157,25.72257525,6.837205815
28.58063917,25.72257525,7.058266747
28.77117676,25.72257525,7.298074167
28.96171435,25.72257525,7.559552548
29.15225195,25.72257525,7.845793272
29.34278954,25.72257525,8.159339194
29.53332714,25.72257525,8.500109188
29.72386473,25.72257525,8.859960923
29.91440233,25.72257525,9.210497386
30.10493992,25.72257525,9.485931234
30.29547752,25.72257525,9.593882232
30.48601511,25.72257525,9.496893901
30.6765527,25.72257525,9.26011532
30.8670903,25.72257525,8.973339968
31.05762789,25.72257525,8.689647988
31.24816549,25.72257525,8.429526852
31.43870308,25.72257525,8.197858604
31.62924068,25.72257525,7.993685152
31.81977827,25.72257525,7.814296895
32.01031587,25.72257525,7.656745447
32.20085346,25.72257525,7.518344619
32.39139105,25.72257525,7.396794316
32.58192865,25.72257525,7.290172623
32.77246624,25.72257525,7.196888184
32.96300384,25.72257525,7.115625838
33.15354143,25.72257525,7.04529741
33.34407903,25.72257525,6.985000526
33.53461662,25.72257525,6.933984951
33.72515422,25.72257525,6.891625781
33.91569181,25.72257525,6.85740215
34.1062294,25.72257525,6.830880195
34.296767,25.72257525,6.811699625
34.48730459,25.72257525,6.799563031
34.67784219,25.72257525,6.794227321
34.86837978,25.72257525,6.79549698
35.05891738,25.72257525,6.803218781
35.24945497,25.72257525,6.817277574
35.43999257,25.72257525,6.83759312
35.63053016,25.72257525,6.864117789
35.82106775,25.72257525,6.896834921
36.01160535,25.72257525,6.935757889
36.20214294,25.72257525,6.980929828
36.39268054,25.72257525,7.032423921
36.58321813,25.72257525,7.090344372
36.77375573,25.72257525,7.154828014
36.96429332,25.72257525,7.226046702
37.15483092,25.72257525,7.304210646
37.34536851,25.72257525,7.389572609
37.5359061,25.72257525,7.482433544
37.7264437,25.72257525,7.583149905
37.91698129,25.72257525,7.692142679
38.10751889,25.72257525,7.809909347
38.29805648,25.72257525,7.937039496
38.48859408,25.72257525,8.074234672
38.67913167,25.72257525,8.222335072
38.86966927,25.72257525,8.38235564
39.06020686,25.72257525,8.555533919
39.25074445,25.72257525,8.743397562
39.44128205,25.72257525,8.947859452
39.63181964,25.72257525,9.171353629
39.82235724,25.72257525,9.417037712
40.01289483,25.72257525,9.68909895
40.20343243,25.72257525,9.99323172
40.39397002,25.72257525,10.33739943
40.58450762,25.72257525,10.73306395
40.77504521,25.72257525,11.19708268
40.9655828,25.72257525,11.75376779
41.1561204,25.72257525,12.42997241
41.34665799,25.72257525,13.18599087
41.53719559,25.72257525,13.58609755
41.72773318,25.72257525,13.16638045
41.91827078,25.72257525,12.52407621
42.10880837,25.72257525,11.98326475
42.29934597,25.72257525,11.55484993
42.48988356,25.72257525,11.2099039
42.68042115,25.72257525,10.92470796
42.87095875,25.72257525,10.68271358
43.06149634,25.72257525,10.47237429
43.25203394,25.72257525,10.28541679
43.44257153,25.72257525,10.11575703
43.63310913,25.72257525,9.958843268
43.82364672,25.72257525,9.811253171
44.01418432,25.72257525,9.670437579
44.20472191,25.72257525,9.534545865
44.3952595,25.72257525,9.402295359
44.5857971,25.72257525,9.272864556
44.77633469,25.72257525,9.145799094
44.96687229,25.72257525,9.020926524
45.15740988,25.72257525,8.8982802
45.34794748,25.72257525,8.778033381
45.53848507,25.72257525,8.660444531
45.72902267,25.72257525,8.545814165
45.91956026,25.72257525,8.434452823
46.11009785,25.72257525,8.326659131
46.30063545,25.72257525,8.222705925
46.49117304,25.72257525,8.122832673
46.68171064,25.72257525,8.027242621
46.87224823,25.72257525,7.936103196
47.06278583,25.72257525,7.84954839
47.25332342,25.72257525,7.767682285
47.44386102,25.72257525,7.690583154
47.63439861,25.72257525,7.618307664
47.8249362,25.72257525,7.550894855
48.0154738,25.72257525,7.488369989
48.20601139,25.72257525,7.430747857
48.39654899,25.72257525,7.378035759
48.58708658,25.72257525,7.330236066
48.77762418,25.72257525,7.287348581
48.96816177,25.72257525,7.249372405
49.15869937,25.72257525,7.216307536
49.34923696,25.72257525,7.18815644
49.53977455,25.72257525,7.164925277
49.73031215,25.72257525,7.146624991
49.92084974,25.72257525,7.133272234
50.11138734,25.72257525,7.124890468
50.30192493,25.72257525,7.12151069
50.49246253,25.72257525,7.123172217
50.68300012,25.72257525,7.129923565
50.87353772,25.72257525,7.141823238
51.06407531,25.72257525,7.158940476
51.2546129,25.72257525,7.181356021
51.4451505,25.72257525,7.209163071
51.63568809,25.72257525,7.242468006
51.82622569,25.72257525,7.281391099
52.01676328,25.72257525,7.326067423
52.20730088,25.72257525,7.376647378
52.39783847,25.72257525,7.43329707
52.58837607,25.72257525,7.49619826
52.77891366,25.72257525,7.565547909
52.96945125,25.72257525,7.641556446
53.15998885,25.72257525,7.724444541
53.35052644,25.72257525,7.814437668
53.54106404,25.72257525,7.911756791
53.73160163,25.72257525,8.016603488
53.92213923,25.72257525,8.129136548
54.11267682,25.72257525,8.249436024
54.30321442,25.72257525,8.377448131
54.49375201,25.72257525,8.512902671
54.6842896,25.72257525,8.655191648
54.8748272,25.72257525,8.803195906
55.06536479,25.72257525,8.95504957
55.25590239,25.72257525,9.107846286
55.44643998,25.72257525,9.257329948
55.63697758,25.72257525,9.397688725
55.82751517,25.72257525,9.521679293
56.01805277,25.72257525,9.621373023
56.20859036,25.72257525,9.689667136
56.39912795,25.72257525,9.722215413
56.58966555,25.72257525,9.718865362
56.78020314,25.72257525,9.683712926
56.97074074,25.72257525,9.623736689
57.16127833,25.72257525,9.546864939
0,25.91311284,0
0.190537594,25.91311284,0.000207665
0.381075189,25.91311284,0.000830635
0.571612783,25.91311284,0.001868837
0.762150378,25.91311284,0.00332215
0.952687972,25.91311284,0.005190404
1.143225567,25.91311284,0.007473384
1.333763161,25.91311284,0.010170828
1.524300756,25.91311284,0.013282428
1.71483835,25.91311284,0.016807837
1.905375944,25.91311284,0.020746661
2.095913539,25.91311284,0.025098471
2.286451133,25.91311284,0.029862797
2.476988728,25.91311284,0.035039134
2.667526322,25.91311284,0.040626945
2.858063917,25.91311284,0.046625659
3.048601511,25.91311284,0.053034678
3.239139105,25.91311284,0.059853377
3.4296767,25.91311284,0.067081106
3.620214294,25.91311284,0.074717196
3.810751889,25.91311284,0.082760957
4.001289483,25.91311284,0.091211683
4.191827078,25.91311284,0.100068657
4.382364672,25.91311284,0.109331149
4.572902267,25.91311284,0.118998423
4.763439861,25.91311284,0.129069738
4.953977455,25.91311284,0.139544353
5.14451505,25.91311284,0.150421528
5.335052644,25.91311284,0.16170053
5.525590239,25.91311284,0.173380636
5.716127833,25.91311284,0.185461136
5.906665428,25.91311284,0.197941342
6.097203022,25.91311284,0.210820587
6.287740617,25.91311284,0.224098233
6.478278211,25.91311284,0.237773682
